dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
pubmed,gat,Zhou_Pei,50,42,19717,44324,179703,0.551,0.5078793219283276,0.551,0.21399999999999997,0.2507297870644132,0.21399999999999997,0.7202614379084967,0.6694875080035291,0.7202614379084967,0.7033367946068408,
pubmed,gat,1HiKDA,50,42,19717,44324,45139,0.762,0.7545701787640281,0.762,0.0030000000000000027,0.004038930228712712,0.0030000000000000027,0.996078431372549,0.9946758743325986,0.996078431372549,0.9956109123592323,
pubmed,gat,original,50,123,19717,44324,44324,0.78,0.7763056579726868,0.78,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
pubmed,gat,Ange_Original,50,123,19717,44324,44438,0.775,0.7721384613474487,0.775,0.0050000000000000044,0.004167196625238123,0.0050000000000000044,0.9935897435897436,0.9946320156468772,0.9935897435897436,0.9939371676087881,
pubmed,gat,Ange_Modifie_NCC,50,123,19717,44324,153675,0.721,0.7053913681663267,0.721,0.05900000000000005,0.07091428980636005,0.05900000000000005,0.9243589743589743,0.908651587067455,0.9243589743589743,0.9191231785951345,
pubmed,gat,Zhou_Pei,50,123,19717,44324,179703,0.544,0.5084088730824097,0.544,0.236,0.26789678489027713,0.236,0.6974358974358975,0.6549081123666076,0.6974358974358975,0.6832599690794675,
pubmed,gat,1HiKDA,50,123,19717,44324,45105,0.751,0.748470386089354,0.751,0.029000000000000026,0.02783527188333279,0.029000000000000026,0.9628205128205128,0.9641439275915826,0.9628205128205128,0.9632616510775361,
pubmed,gat,original,50,2024,19717,44324,44324,0.779,0.7775088225488505,0.779,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
pubmed,gat,Ange_Original,50,2024,19717,44324,44435,0.78,0.7777241753671285,0.78,-0.0010000000000000009,-0.0002153528182780029,-0.0010000000000000009,1.0012836970474968,1.0002769779737959,1.0012836970474968,1.0009481240229299,
pubmed,gat,Ange_Modifie_NCC,50,2024,19717,44324,153675,0.723,0.7046267572583362,0.723,0.05600000000000005,0.07288206529051422,0.05600000000000005,0.9281129653401796,0.9062620729478152,0.9281129653401796,0.9208293345427249,
pubmed,gat,Zhou_Pei,50,2024,19717,44324,179703,0.553,0.533835648706504,0.553,0.22599999999999998,0.24367317384234644,0.22599999999999998,0.7098844672657253,0.6865975449081974,0.7098844672657253,0.702122159813216,
pubmed,gat,1HiKDA,50,2024,19717,44324,45141,0.761,0.761574870475477,0.761,0.018000000000000016,0.015933952073373447,0.018000000000000016,0.9768934531450577,0.9795064035143185,0.9768934531450577,0.9777644366014778,
