dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
cora,gat,1HiKDA,10,123,2708,5278,6029,0.77,0.7625405506275156,0.77,0.025000000000000022,0.031664630124764614,0.025000000000000022,0.9685534591194969,0.9601304160534794,0.9685534591194969,0.9657457780974911,
cora,gat,original,10,2024,2708,5278,5278,0.797,0.792457207545411,0.797,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,gat,Ange_Original,10,2024,2708,5278,5305,0.809,0.7996223306943466,0.809,-0.01200000000000001,-0.0071651231489355816,-0.01200000000000001,1.0150564617314932,1.0090416530769266,1.0150564617314932,1.0130515255133046,
cora,gat,Ange_Modifie_NCC,10,2024,2708,5278,24659,0.363,0.3573833658679204,0.363,0.43400000000000005,0.43507384167749064,0.43400000000000005,0.4554579673776662,0.45098128008059146,0.4554579673776662,0.4539657382786413,
cora,gat,Zhou_Pei,10,2024,2708,5278,21869,0.359,0.3600442603708946,0.359,0.43800000000000006,0.43241294717451645,0.43800000000000006,0.45043914680050184,0.45433905697710825,0.45043914680050184,0.4517391168593707,
cora,gat,1HiKDA,10,2024,2708,5278,6043,0.773,0.7664274379846425,0.773,0.02400000000000002,0.026029769560768523,0.02400000000000002,0.9698870765370138,0.9671530912799768,0.9698870765370138,0.9689757481180014,
cora,gat,original,50,42,2708,5278,5278,0.82,0.8064110862160917,0.82,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,gat,Ange_Original,50,42,2708,5278,5313,0.816,0.8070577560543519,0.816,0.0040000000000000036,-0.0006466698382602276,0.0040000000000000036,0.9951219512195122,1.000801910897945,0.9951219512195122,0.997015271112323,
cora,gat,Ange_Modifie_NCC,50,42,2708,5278,19909,0.486,0.4590049647931441,0.486,0.33399999999999996,0.3474061214229476,0.33399999999999996,0.5926829268292683,0.5691947601401723,0.5926829268292683,0.584853537932903,
cora,gat,Zhou_Pei,50,42,2708,5278,21541,0.519,0.5089428253452337,0.519,0.30099999999999993,0.297468260870858,0.30099999999999993,0.6329268292682927,0.6311208192007094,0.6329268292682927,0.6323248259124316,
cora,gat,1HiKDA,50,42,2708,5278,6055,0.748,0.7461183112614798,0.748,0.07199999999999995,0.06029277495461194,0.07199999999999995,0.9121951219512195,0.9252332017934889,0.9121951219512195,0.9165411485653093,
