dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
cora,graphsage,Ange_Original,5,42,2708,5278,5313,0.792,0.7855232866877551,0.792,0.006000000000000005,0.0043080422095830295,0.006000000000000005,0.9924812030075187,0.9945456174603793,0.9924812030075187,0.9931693411584722,
cora,graphsage,Ange_Modifie_NCC,5,42,2708,5278,21380,0.619,0.6125375418321035,0.619,0.17900000000000005,0.17729378706523458,0.17900000000000005,0.7756892230576441,0.7755295585542934,0.7756892230576441,0.7756360015565272,
cora,graphsage,Zhou_Pei,5,42,2708,5278,21168,0.572,0.5633569516273169,0.572,0.2260000000000001,0.22647437727002118,0.2260000000000001,0.7167919799498745,0.7132623523731378,0.7167919799498745,0.7156154374242956,
cora,graphsage,1HiKDA,5,42,2708,5278,6029,0.753,0.7469970306551935,0.753,0.04500000000000004,0.042834298242144575,0.04500000000000004,0.9436090225563909,0.9457677903180362,0.9436090225563909,0.9443286118102726,
cora,graphsage,original,5,123,2708,5278,5278,0.781,0.7797556932229436,0.781,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,5,123,2708,5278,5313,0.773,0.7708854283629911,0.773,0.008000000000000007,0.00887026485995246,0.008000000000000007,0.9897567221510883,0.9886243025385435,0.9897567221510883,0.9893792489469068,
cora,graphsage,Ange_Modifie_NCC,5,123,2708,5278,21380,0.635,0.6268688737716043,0.635,0.14600000000000002,0.1528868194513393,0.14600000000000002,0.8130601792573623,0.8039298452321441,0.8130601792573623,0.8100167345822896,
cora,graphsage,Zhou_Pei,5,123,2708,5278,21168,0.569,0.5518350973169597,0.569,0.21200000000000008,0.2279205959059839,0.21200000000000008,0.7285531370038412,0.7077025562148501,0.7285531370038412,0.7216029434075107,
cora,graphsage,1HiKDA,5,123,2708,5278,6038,0.744,0.7410365310684638,0.744,0.03700000000000003,0.03871916215447979,0.03700000000000003,0.9526248399487836,0.9503444957298831,0.9526248399487836,0.9518647252091501,
cora,graphsage,original,5,2024,2708,5278,5278,0.787,0.7781072521516437,0.787,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,5,2024,2708,5278,5313,0.769,0.7623525951859694,0.769,0.018000000000000016,0.01575465696567424,0.018000000000000016,0.97712833545108,0.9797525894764391,0.97712833545108,0.9780030867928664,
cora,graphsage,Ange_Modifie_NCC,5,2024,2708,5278,21380,0.599,0.5983307636856878,0.599,0.18800000000000006,0.17977648846595584,0.18800000000000006,0.761118170266836,0.7689566727866461,0.761118170266836,0.763731004440106,
cora,graphsage,Zhou_Pei,5,2024,2708,5278,21168,0.587,0.5761414622395454,0.587,0.20000000000000007,0.20196578991209824,0.20000000000000007,0.7458703939008894,0.7404396510203229,0.7458703939008894,0.7440601462740339,
cora,graphsage,1HiKDA,5,2024,2708,5278,6034,0.753,0.7479067643214269,0.753,0.03400000000000003,0.030200487830216782,0.03400000000000003,0.9567979669631512,0.9611872428296927,0.9567979669631512,0.958261058918665,
cora,graphsage,original,10,42,2708,5278,5278,0.798,0.7898313288973381,0.798,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,10,42,2708,5278,5305,0.801,0.7940555920517932,0.801,-0.0030000000000000027,-0.004224263154455121,-0.0030000000000000027,1.0037593984962405,1.0053483104555405,1.0037593984962405,1.0042890358160073,
cora,graphsage,Ange_Modifie_NCC,10,42,2708,5278,24659,0.572,0.568415078828356,0.572,0.2260000000000001,0.22141625006898213,0.2260000000000001,0.7167919799498745,0.7196664123489565,0.7167919799498745,0.7177501240829018,
cora,graphsage,Zhou_Pei,10,42,2708,5278,21869,0.566,0.5501547350573065,0.566,0.2320000000000001,0.2396765938400316,0.2320000000000001,0.7092731829573934,0.6965471169969447,0.7092731829573934,0.7050311609705772,
cora,graphsage,1HiKDA,10,42,2708,5278,6039,0.743,0.739013463425229,0.743,0.05500000000000005,0.05081786547210909,0.05500000000000005,0.931077694235589,0.9356598508911332,0.931077694235589,0.9326050797874371,
cora,graphsage,original,10,123,2708,5278,5278,0.781,0.7797556932229436,0.781,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,10,123,2708,5278,5305,0.787,0.7863433139702011,0.787,-0.006000000000000005,-0.006587620747257494,-0.006000000000000005,1.0076824583866837,1.0084483137532847,1.0076824583866837,1.007937743508884,
cora,graphsage,Ange_Modifie_NCC,10,123,2708,5278,24659,0.628,0.6153422293087666,0.628,0.15300000000000002,0.164413463914177,0.15300000000000002,0.8040973111395646,0.7891474658753549,0.8040973111395646,0.7991140293848279,
cora,graphsage,Zhou_Pei,10,123,2708,5278,21869,0.572,0.5629076187148999,0.572,0.20900000000000007,0.21684807450804366,0.20900000000000007,0.732394366197183,0.7219025441010232,0.732394366197183,0.7288970921651297,
cora,graphsage,1HiKDA,10,123,2708,5278,6029,0.737,0.7379720348190316,0.737,0.04400000000000004,0.04178365840391196,0.04400000000000004,0.9436619718309859,0.9464144234315127,0.9436619718309859,0.9445794556978281,
cora,graphsage,original,10,2024,2708,5278,5278,0.787,0.7781072521516437,0.787,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,10,2024,2708,5278,5305,0.787,0.7775008973674431,0.787,0.0,0.000606354784200569,0.0,1.0,0.9992207310977711,1.0,0.999740243699257,
cora,graphsage,Ange_Modifie_NCC,10,2024,2708,5278,24659,0.567,0.5639808890540936,0.567,0.22000000000000008,0.21412636309755007,0.22000000000000008,0.7204574332909783,0.7248112486994024,0.7204574332909783,0.7219087050937864,
cora,graphsage,Zhou_Pei,10,2024,2708,5278,21869,0.593,0.581138051766476,0.593,0.19400000000000006,0.19696920038516763,0.19400000000000006,0.7534942820838627,0.7468611173581753,0.7534942820838627,0.7512832271753003,
cora,graphsage,1HiKDA,10,2024,2708,5278,6043,0.763,0.7555846107819989,0.763,0.02400000000000002,0.02252264136964477,0.02400000000000002,0.9695044472681067,0.97105457980585,0.9695044472681067,0.9700211581140211,
cora,graphsage,original,50,42,2708,5278,5278,0.798,0.7898313288973381,0.798,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,50,42,2708,5278,5313,0.794,0.7856298467909574,0.794,0.0040000000000000036,0.004201482106380716,0.0040000000000000036,0.9949874686716792,0.9946805324723618,0.9949874686716792,0.99488515660524,
cora,graphsage,Ange_Modifie_NCC,50,42,2708,5278,19909,0.585,0.576308180796242,0.585,0.21300000000000008,0.21352314810109607,0.21300000000000008,0.7330827067669172,0.7296598143312574,0.7330827067669172,0.7319417426216973,
cora,graphsage,Zhou_Pei,50,42,2708,5278,21541,0.522,0.5143228196898055,0.522,0.276,0.27550850920753256,0.276,0.6541353383458647,0.6511805759944184,0.6541353383458647,0.6531504175620492,
cora,graphsage,1HiKDA,50,42,2708,5278,6055,0.742,0.737123387171546,0.742,0.05600000000000005,0.052707941725792073,0.05600000000000005,0.9298245614035087,0.9332668383775354,0.9298245614035087,0.9309719870615175,
cora,graphsage,original,50,123,2708,5278,5278,0.781,0.7797556932229436,0.781,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,50,123,2708,5278,5313,0.783,0.7821227626782464,0.783,-0.0020000000000000018,-0.0023670694553028504,-0.0020000000000000018,1.002560819462228,1.0030356552390391,1.002560819462228,1.0027190980544984,
cora,graphsage,Ange_Modifie_NCC,50,123,2708,5278,19909,0.611,0.5930247840959451,0.611,0.17000000000000004,0.18673090912699852,0.17000000000000004,0.7823303457106273,0.7605263921123954,0.7823303457106273,0.7750623611778833,
cora,graphsage,Zhou_Pei,50,123,2708,5278,21541,0.548,0.5350921069859014,0.548,0.23299999999999998,0.2446635862370422,0.23299999999999998,0.7016645326504481,0.6862304586379092,0.7016645326504481,0.6965198413129352,
cora,graphsage,1HiKDA,50,123,2708,5278,6056,0.726,0.7239144708474414,0.726,0.05500000000000005,0.05584122237550215,0.05500000000000005,0.9295774647887324,0.9283862588489799,0.9295774647887324,0.9291803961421482,
cora,graphsage,original,50,2024,2708,5278,5278,0.787,0.7781072521516437,0.787,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
cora,graphsage,Ange_Original,50,2024,2708,5278,5313,0.784,0.778488275424429,0.784,0.0030000000000000027,-0.0003810232727853302,0.0030000000000000027,0.9961880559085133,1.0004896796318652,0.9961880559085133,0.997621930482964,
cora,graphsage,Ange_Modifie_NCC,50,2024,2708,5278,19909,0.593,0.583594121014107,0.593,0.19400000000000006,0.19451313113753665,0.19400000000000006,0.7534942820838627,0.7500175835661941,0.7534942820838627,0.7523353825779732,
cora,graphsage,Zhou_Pei,50,2024,2708,5278,21541,0.547,0.5285615711702513,0.547,0.24,0.2495456809813924,0.24,0.6950444726810674,0.6792914083613257,0.6950444726810674,0.6897934512411535,
cora,graphsage,1HiKDA,50,2024,2708,5278,6069,0.747,0.7405839340823758,0.747,0.040000000000000036,0.0375233180692679,0.040000000000000036,0.9491740787801779,0.9517761620065777,0.9491740787801779,0.9500414398556445,
