dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
citeseer,gat,original,2,42,3327,4552,4552,0.649,0.6181801176781058,0.649,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,2,42,3327,4552,4576,0.662,0.6262372772900737,0.662,-0.013000000000000012,-0.008057159611967957,-0.013000000000000012,1.0200308166409862,1.013033676402002,1.0200308166409862,1.0176984365613249,
citeseer,gat,Ange_Modifie_NCC,2,42,3327,4552,9972,0.551,0.5273236197835792,0.551,0.09799999999999998,0.09085649789452654,0.09799999999999998,0.8489984591679507,0.8530258491072392,0.8489984591679507,0.8503409224810469,
citeseer,gat,Zhou_Pei,2,42,3327,4552,11900,0.396,0.3652752655815416,0.396,0.253,0.25290485209656416,0.253,0.6101694915254238,0.5908880844526693,0.6101694915254238,0.6037423558345055,
citeseer,gat,1HiKDA,2,42,3327,4552,5324,0.613,0.5777554538313806,0.613,0.03600000000000003,0.04042466384672516,0.03600000000000003,0.9445300462249614,0.9346069815403303,0.9445300462249614,0.941222357996751,
citeseer,gat,original,2,123,3327,4552,4552,0.677,0.6404138382586696,0.677,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,2,123,3327,4552,4576,0.664,0.6228011643742518,0.664,0.013000000000000012,0.017612673884417784,0.013000000000000012,0.9807976366322009,0.9724979804741448,0.9807976366322009,0.9780310845795155,
citeseer,gat,Ange_Modifie_NCC,2,123,3327,4552,9972,0.598,0.5714254454074023,0.598,0.07900000000000007,0.06898839285126734,0.07900000000000007,0.8833087149187592,0.892275293365222,0.8833087149187592,0.8862975744009135,
citeseer,gat,Zhou_Pei,2,123,3327,4552,11900,0.453,0.4338454700428589,0.453,0.22400000000000003,0.2065683682158107,0.22400000000000003,0.6691285081240768,0.6774454955915933,0.6691285081240768,0.6719008372799156,
citeseer,gat,1HiKDA,2,123,3327,4552,5337,0.627,0.5947788659476947,0.627,0.050000000000000044,0.04563497231097491,0.050000000000000044,0.9261447562776957,0.9287414331410145,0.9261447562776957,0.9270103152321353,
citeseer,gat,original,2,2024,3327,4552,4552,0.683,0.6507051685467243,0.683,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,2,2024,3327,4552,4576,0.684,0.6528605319698547,0.684,-0.0010000000000000009,-0.0021553634231303853,-0.0010000000000000009,1.0014641288433381,1.0033123502429588,1.0014641288433381,1.0020802026432116,
citeseer,gat,Ange_Modifie_NCC,2,2024,3327,4552,9972,0.598,0.5777871358219433,0.598,0.08500000000000008,0.07291803272478103,0.08500000000000008,0.8755490483162517,0.8879399822693353,0.8755490483162517,0.8796793596339462,
citeseer,gat,Zhou_Pei,2,2024,3327,4552,11900,0.454,0.4380649084579353,0.454,0.22900000000000004,0.21264026008878906,0.22900000000000004,0.664714494875549,0.6732156583853532,0.664714494875549,0.6675482160454838,
citeseer,gat,1HiKDA,2,2024,3327,4552,5348,0.646,0.6171907327398991,0.646,0.03700000000000003,0.03351443580682523,0.03700000000000003,0.9458272327964861,0.9484952057754883,0.9458272327964861,0.9467165571228202,
citeseer,gat,original,5,42,3327,4552,4552,0.649,0.6181801176781058,0.649,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,5,42,3327,4552,4567,0.644,0.6067627745915503,0.644,0.0050000000000000044,0.01141734308655551,0.0050000000000000044,0.9922958397534669,0.9815307177308787,0.9922958397534669,0.9887074657459376,
citeseer,gat,Ange_Modifie_NCC,5,42,3327,4552,13889,0.524,0.4927524680321011,0.524,0.125,0.12542764964600467,0.125,0.8073959938366718,0.7971017733195417,0.8073959938366718,0.8039645869976284,
citeseer,gat,Zhou_Pei,5,42,3327,4552,19021,0.326,0.3001360201896777,0.326,0.323,0.31804409748842805,0.323,0.50231124807396,0.4855154858700298,0.50231124807396,0.49671266067264996,
citeseer,gat,1HiKDA,5,42,3327,4552,5322,0.621,0.5895252119351678,0.621,0.028000000000000025,0.02865490574293794,0.028000000000000025,0.9568567026194145,0.9536463484937591,0.9568567026194145,0.9557865845775293,
citeseer,gat,original,5,123,3327,4552,4552,0.677,0.6404138382586696,0.677,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,5,123,3327,4552,4567,0.671,0.6350212415554745,0.671,0.006000000000000005,0.0053925967031951405,0.006000000000000005,0.9911373707533235,0.9915795125260597,0.9911373707533235,0.9912847513442357,
citeseer,gat,Ange_Modifie_NCC,5,123,3327,4552,13889,0.554,0.5247776567766167,0.554,0.123,0.1156361814820529,0.123,0.8183161004431315,0.8194352236415193,0.8183161004431315,0.8186891415092608,
citeseer,gat,Zhou_Pei,5,123,3327,4552,19021,0.372,0.3526160316890376,0.372,0.30500000000000005,0.287797806569632,0.30500000000000005,0.5494830132939438,0.5506065150744173,0.5494830132939438,0.549857513887435,
citeseer,gat,1HiKDA,5,123,3327,4552,5332,0.611,0.5761659649629034,0.611,0.06600000000000006,0.0642478732957662,0.06600000000000006,0.9025110782865583,0.8996775686945481,0.9025110782865583,0.9015665750892216,
citeseer,gat,original,5,2024,3327,4552,4552,0.683,0.6507051685467243,0.683,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,5,2024,3327,4552,4567,0.672,0.640287830511021,0.672,0.01100000000000001,0.010417338035703327,0.01100000000000001,0.9838945827232797,0.9839906941895524,0.9838945827232797,0.9839266198787039,
citeseer,gat,Ange_Modifie_NCC,5,2024,3327,4552,13889,0.553,0.5304639522168344,0.553,0.13,0.12024121632988993,0.13,0.8096632503660323,0.8152139830110233,0.8096632503660323,0.8115134945810293,
citeseer,gat,Zhou_Pei,5,2024,3327,4552,19021,0.375,0.35765631747601073,0.375,0.30800000000000005,0.2930488510707136,0.30800000000000005,0.5490483162518301,0.5496441933522601,0.5490483162518301,0.5492469419519734,
citeseer,gat,1HiKDA,5,2024,3327,4552,5343,0.623,0.6001664080462078,0.623,0.06000000000000005,0.05053876050051653,0.06000000000000005,0.9121522693997071,0.9223323204679793,0.9121522693997071,0.915545619755798,
citeseer,gat,original,10,42,3327,4552,4552,0.649,0.6181801176781058,0.649,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,10,42,3327,4552,4566,0.669,0.6355000590979856,0.669,-0.020000000000000018,-0.017319941419879803,-0.020000000000000018,1.0308166409861326,1.0280176293681746,1.0308166409861326,1.0298836371134799,
citeseer,gat,Ange_Modifie_NCC,10,42,3327,4552,16788,0.454,0.4075865087906992,0.454,0.195,0.21059360888740658,0.195,0.699537750385208,0.6593329308642286,0.699537750385208,0.6861361438782149,
citeseer,gat,Zhou_Pei,10,42,3327,4552,20213,0.326,0.3001925399348935,0.326,0.323,0.3179875777432123,0.323,0.50231124807396,0.48560691512114845,0.50231124807396,0.4967431370896895,
citeseer,gat,1HiKDA,10,42,3327,4552,5326,0.609,0.5821060916825987,0.609,0.040000000000000036,0.03607402599550702,0.040000000000000036,0.938366718027735,0.9416447974240879,0.938366718027735,0.9394594111598527,
citeseer,gat,original,10,123,3327,4552,4552,0.677,0.6404138382586696,0.677,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,10,123,3327,4552,4566,0.68,0.6398598594916755,0.68,-0.0030000000000000027,0.0005539787669941454,-0.0030000000000000027,1.0044313146233383,0.9991349675258416,1.0044313146233383,1.0026658655908394,
citeseer,gat,Ange_Modifie_NCC,10,123,3327,4552,16788,0.506,0.4703880175428597,0.506,0.17100000000000004,0.1700258207158099,0.17100000000000004,0.7474150664697193,0.7345063292540304,0.7474150664697193,0.7431121540644896,
citeseer,gat,Zhou_Pei,10,123,3327,4552,20213,0.334,0.31931904129513294,0.334,0.343,0.32109479696353666,0.343,0.4933530280649926,0.4986135873693547,0.4933530280649926,0.4951065478331133,
citeseer,gat,1HiKDA,10,123,3327,4552,5329,0.634,0.5942703989887174,0.634,0.04300000000000004,0.046143439269952236,0.04300000000000004,0.9364844903988183,0.9279474669138639,0.9364844903988183,0.9336388159038336,
citeseer,gat,original,10,2024,3327,4552,4552,0.683,0.6507051685467243,0.683,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,10,2024,3327,4552,4566,0.687,0.6491008009707593,0.687,-0.0040000000000000036,0.0016043675759650489,-0.0040000000000000036,1.005856515373353,0.9975344170393664,1.005856515373353,1.0030824825953575,
citeseer,gat,Ange_Modifie_NCC,10,2024,3327,4552,16788,0.5,0.46572271865752946,0.5,0.18300000000000005,0.18498244988919488,0.18300000000000005,0.7320644216691068,0.715720023705464,0.7320644216691068,0.7266162890145592,
citeseer,gat,Zhou_Pei,10,2024,3327,4552,20213,0.313,0.298397436450634,0.313,0.37000000000000005,0.35230773209609034,0.37000000000000005,0.4582723279648609,0.4585754822219571,0.4582723279648609,0.45837337938389294,
citeseer,gat,1HiKDA,10,2024,3327,4552,5347,0.633,0.6074939334432853,0.633,0.050000000000000044,0.04321123510343905,0.050000000000000044,0.9267935578330893,0.9335932197988431,0.9267935578330893,0.9290601118216738,
citeseer,gat,original,50,42,3327,4552,4552,0.649,0.6181801176781058,0.649,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,50,42,3327,4552,4586,0.66,0.6282892464783653,0.66,-0.01100000000000001,-0.010109128800259493,-0.01100000000000001,1.0169491525423728,1.0163530474552134,1.0169491525423728,1.0167504508466532,
citeseer,gat,Ange_Modifie_NCC,50,42,3327,4552,17170,0.42,0.38845415743938094,0.42,0.22900000000000004,0.22972596023872482,0.22900000000000004,0.6471494607087827,0.6283834538361098,0.6471494607087827,0.6408941250845583,
citeseer,gat,Zhou_Pei,50,42,3327,4552,21198,0.297,0.2758292089393384,0.297,0.35200000000000004,0.3423509087387674,0.35200000000000004,0.45762711864406774,0.44619553597963846,0.45762711864406774,0.453816591089258,
citeseer,gat,1HiKDA,50,42,3327,4552,5339,0.593,0.5640569146288384,0.593,0.05600000000000005,0.05412320304926732,0.05600000000000005,0.9137134052388289,0.9124475189325808,0.9137134052388289,0.9132914431367464,
citeseer,gat,original,50,123,3327,4552,4552,0.677,0.6404138382586696,0.677,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,50,123,3327,4552,4586,0.664,0.6286643151059432,0.664,0.013000000000000012,0.011749523152726371,0.013000000000000012,0.9807976366322009,0.9816532335018335,0.9807976366322009,0.9810828355887451,
citeseer,gat,Ange_Modifie_NCC,50,123,3327,4552,17170,0.435,0.4185217901600275,0.435,0.24200000000000005,0.2218920480986421,0.24200000000000005,0.6425406203840472,0.6535177180087454,0.6425406203840472,0.6461996529256133,
citeseer,gat,Zhou_Pei,50,123,3327,4552,21198,0.329,0.3163472209273245,0.329,0.34800000000000003,0.3240666173313451,0.34800000000000003,0.48596750369276215,0.49397311867509747,0.48596750369276215,0.4886360420202072,
citeseer,gat,1HiKDA,50,123,3327,4552,5315,0.615,0.5814719380366579,0.615,0.062000000000000055,0.058941900222011734,0.062000000000000055,0.9084194977843426,0.9079627942108826,0.9084194977843426,0.908267263259856,
citeseer,gat,original,50,2024,3327,4552,4552,0.683,0.6507051685467243,0.683,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,gat,Ange_Original,50,2024,3327,4552,4585,0.664,0.6319983521724405,0.664,0.019000000000000017,0.01870681637428384,0.019000000000000017,0.972181551976574,0.9712514710524531,0.972181551976574,0.971871525001867,
citeseer,gat,Ange_Modifie_NCC,50,2024,3327,4552,17170,0.433,0.4178793375901626,0.433,0.25000000000000006,0.23282583095656173,0.25000000000000006,0.6339677891654465,0.6421945879474853,0.6339677891654465,0.6367100554261261,
citeseer,gat,Zhou_Pei,50,2024,3327,4552,21198,0.317,0.29609918988410006,0.317,0.36600000000000005,0.3546059786626243,0.36600000000000005,0.46412884333821375,0.4550435499773327,0.46412884333821375,0.4611004122179201,
citeseer,gat,1HiKDA,50,2024,3327,4552,5338,0.579,0.5561567275939688,0.579,0.10400000000000009,0.0945484409527555,0.10400000000000009,0.8477306002928257,0.8546984939985668,0.8477306002928257,0.8500532315280727,
