dataset,model,method,k,seed,num_nodes,num_edges_original,num_edges_anonymized,accuracy,macro_f1,micro_f1,accuracy_loss,macro_f1_loss,micro_f1_loss,accuracy_utility_ratio,macro_f1_utility_ratio,micro_f1_utility_ratio,global_utility_score,method_error
citeseer,node2vec_logreg,Ange_Modifie_NCC,2,2024,3327,4552,12362,0.286,0.2840587586535028,0.286,0.22800000000000004,0.2163721807824916,0.22800000000000004,0.5564202334630349,0.5676282904763009,0.5564202334630349,0.5601562524674569,
citeseer,node2vec_logreg,Zhou_Pei,2,2024,3327,4552,11900,0.313,0.30719017487481576,0.313,0.201,0.1932407645611786,0.201,0.6089494163424124,0.6138512842971526,0.6089494163424124,0.6105833723273258,
citeseer,node2vec_logreg,1HiKDA,2,2024,3327,4552,5348,0.443,0.4292376586998776,0.443,0.07100000000000001,0.07119328073611675,0.07100000000000001,0.8618677042801556,0.8577360528180883,0.8618677042801556,0.8604904871261332,
citeseer,node2vec_logreg,original,5,42,3327,4552,4552,0.493,0.47640878774765977,0.493,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,5,42,3327,4552,4567,0.486,0.47029325735771915,0.486,0.007000000000000006,0.0061155303899406155,0.007000000000000006,0.9858012170385395,0.9871632712342413,0.9858012170385395,0.9862552351037733,
citeseer,node2vec_logreg,Ange_Modifie_NCC,5,42,3327,4552,19146,0.269,0.2565901059056787,0.269,0.22399999999999998,0.21981868184198106,0.22399999999999998,0.5456389452332657,0.5385923024610269,0.5456389452332657,0.5432900643091861,
citeseer,node2vec_logreg,Zhou_Pei,5,42,3327,4552,19021,0.262,0.2536467529007079,0.262,0.23099999999999998,0.2227620348469519,0.23099999999999998,0.5314401622718053,0.5324140935768326,0.5314401622718053,0.5317648060401478,
citeseer,node2vec_logreg,1HiKDA,5,42,3327,4552,5322,0.436,0.4312539489482574,0.436,0.056999999999999995,0.04515483879940235,0.056999999999999995,0.8843813387423936,0.905218291600197,0.8843813387423936,0.8913269896949947,
citeseer,node2vec_logreg,original,5,123,3327,4552,4552,0.492,0.48045138316157504,0.492,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
citeseer,node2vec_logreg,Ange_Original,5,123,3327,4552,4567,0.482,0.47191559345934464,0.482,0.010000000000000009,0.0085357897022304,0.010000000000000009,0.9796747967479674,0.9822338117832833,0.9796747967479674,0.9805278017597394,
citeseer,node2vec_logreg,Ange_Modifie_NCC,5,123,3327,4552,19146,0.25,0.24030002347443757,0.25,0.242,0.24015135968713747,0.242,0.508130081300813,0.5001547126228691,0.508130081300813,0.5054716250748318,
citeseer,node2vec_logreg,Zhou_Pei,5,123,3327,4552,19021,0.254,0.2462184471604791,0.254,0.238,0.23423293600109593,0.238,0.516260162601626,0.5124731779108569,0.516260162601626,0.5149978343713696,
citeseer,node2vec_logreg,1HiKDA,5,123,3327,4552,5332,0.434,0.42627699280921844,0.434,0.057999999999999996,0.054174390352356605,0.057999999999999996,0.8821138211382114,0.8872427216342557,0.8821138211382114,0.8838234546368927,
citeseer,node2vec_logreg,original,5,2024,3327,4552,4552,0.514,0.5004309394359944,0.514,0.0,0.0,0.0,1.0,1.0,1.0,1.0,
